id,chain_len,distances,halstead_difficulty,halstead_effort
26580,36,"[4430, 387, 39, 0, 0, 6, 202, 97, 223, 0, 83, 236, 72, 118, 73, 0, 10, 14, 89, 2, 2, 5120, 27, 1, 1, 1, 2, 2, 2239, 1874, 1136, 0, 0, 4786, 54]","[0, 45.51428571428571, 51.14788732394366, 50.57746478873239, 50.57746478873239, 50.57746478873239, 48.29577464788733, 49.3125, 50.486301369863014, 47.06329113924051, 47.06329113924051, 49.78125, 50.9625, 51.3, 54.425000000000004, 54.25, 54.25, 56.1875, 56.1875, 56.55, 56.55, 56.55, 58.311926605504595, 57.78181818181818, 57.78181818181818, 58.311926605504595, 57.78181818181818, 58.311926605504595, 57.78181818181818, 57.78181818181818, 57.78181818181818, 14.72, 14.72, 14.72, 14.72, 14.684931506849315]","[0, 38193.40452493312, 44369.329733837134, 43781.02800006799, 43781.02800006799, 43781.02800006799, 41468.29858102969, 43028.328914197125, 44798.73736530879, 44262.82362032281, 44262.82362032281, 47879.07167328132, 49183.71549685142, 49555.07880577175, 53289.565652591744, 53086.617463757386, 53086.617463757386, 55491.665940124694, 55508.1967131589, 55916.0404296809, 55916.0404296809, 55916.0404296809, 76809.3589025678, 76666.64741953713, 76666.64741953713, 76809.3589025678, 76666.64741953713, 76809.3589025678, 76666.64741953713, 76666.64741953713, 76666.64741953713, 10351.704007296496, 10351.704007296496, 10351.704007296496, 10351.704007296496, 10064.158255183633]"
26701,23,"[1930, 160, 131, 156, 103, 196, 0, 137, 210, 0, 190, 109, 115, 115, 112, 140, 157, 515, 749, 743, 88, 88]","[0, 10.75, 10.714285714285715, 13.794117647058824, 9.942857142857143, 10.0, 11.929577464788732, 11.929577464788732, 10.608695652173914, 13.229166666666666, 13.229166666666666, 9.942857142857143, 11.279411764705882, 10.086956521739129, 9.35, 9.21830985915493, 8.308823529411764, 12.399999999999999, 18.04794520547945, 22.7027027027027, 16.055555555555554, 11.96376811594203, 16.055555555555554]","[0, 6882.712792969108, 6670.515825599815, 8733.471547038263, 6081.781161983826, 6035.481000584186, 7628.997789103163, 7628.997789103163, 6491.69104628508, 8764.055111211348, 8764.055111211348, 6088.445485061955, 6852.1018445120335, 6101.358412919986, 5680.008282582466, 5669.144069209417, 4801.939096405713, 7892.649867282034, 12901.145992747948, 17213.470337257993, 11042.769000656668, 7477.453763924951, 11042.769000656668]"
26715,54,"[4430, 387, 39, 0, 0, 6, 202, 97, 223, 0, 83, 236, 72, 118, 73, 0, 10, 14, 89, 2, 2, 5120, 27, 1, 1, 1, 2, 2, 2239, 1874, 1136, 0, 0, 4786, 0, 54, 45, 45, 33, 39, 48, 51, 54, 45, 39, 45, 48, 33, 36, 81, 15, 138, 114]","[0, 45.51428571428571, 51.14788732394366, 50.57746478873239, 50.57746478873239, 50.57746478873239, 48.29577464788733, 49.3125, 50.486301369863014, 47.06329113924051, 47.06329113924051, 49.78125, 50.9625, 51.3, 54.425000000000004, 54.25, 54.25, 56.1875, 56.1875, 56.55, 56.55, 56.55, 58.311926605504595, 57.78181818181818, 57.78181818181818, 58.311926605504595, 57.78181818181818, 58.311926605504595, 57.78181818181818, 57.78181818181818, 57.78181818181818, 14.72, 14.72, 14.72, 14.72, 14.72, 14.684931506849315, 17.119718309859156, 13.698630136986301, 13.777777777777779, 15.81081081081081, 14.555555555555555, 17.45945945945946, 13.88888888888889, 15.204225352112676, 13.88888888888889, 13.333333333333332, 12.972972972972974, 12.028169014084506, 16.397260273972602, 21.84, 22.959999999999997, 27.584415584415584, 16.055555555555554]","[0, 38193.40452493312, 44369.329733837134, 43781.02800006799, 43781.02800006799, 43781.02800006799, 41468.29858102969, 43028.328914197125, 44798.73736530879, 44262.82362032281, 44262.82362032281, 47879.07167328132, 49183.71549685142, 49555.07880577175, 53289.565652591744, 53086.617463757386, 53086.617463757386, 55491.665940124694, 55508.1967131589, 55916.0404296809, 55916.0404296809, 55916.0404296809, 76809.3589025678, 76666.64741953713, 76666.64741953713, 76809.3589025678, 76666.64741953713, 76809.3589025678, 76666.64741953713, 76666.64741953713, 76666.64741953713, 10351.704007296496, 10351.704007296496, 10351.704007296496, 10351.704007296496, 10351.704007296496, 10064.158255183633, 11781.37496529265, 9238.235146509336, 9178.029377567478, 11108.192893990788, 9818.443605923412, 12536.978298895952, 9270.509723103636, 10188.267272557301, 9270.509723103636, 8833.06341917364, 8791.902825421668, 7700.041974913789, 11469.417026362828, 16664.8646724297, 17694.789281399477, 22691.22941409437, 11042.769000656668]"
26747,129,"[7914, 0, 6325, 11464, 0, 10738, 0, 2654, 10, 0, 0, 4297, 5662, 0, 5662, 97, 7403, 0, 96, 7404, 0, 7416, 7416, 4096, 2, 135, 0, 95, 0, 0, 84, 26, 3254, 53, 22, 38, 7, 26, 1, 85, 62, 114, 258, 259, 0, 0, 12, 0, 6383, 0, 4605, 0, 1, 1, 84, 2, 95, 11378, 119, 0, 2, 18, 1, 13, 0, 6580, 0, 4993, 0, 1, 57, 23, 51, 4, 253, 254, 0, 51, 0, 0, 1086, 85, 79, 1878, 3726, 1010, 13, 1, 0, 11043, 0, 11194, 68, 68, 27339, 0, 0, 0, 0, 1973, 1, 1, 7944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9918, 0, 0, 0, 1, 0]","[0, 69.21008403361344, 69.21008403361344, 34.47761194029851, 69.88636363636364, 69.88636363636364, 10.070422535211268, 10.070422535211268, 31.117647058823533, 31.38823529411765, 31.38823529411765, 31.38823529411765, 46.080357142857146, 4.235294117647059, 4.235294117647059, 46.080357142857146, 50.92035398230089, 71.36363636363637, 71.36363636363637, 65.12121212121212, 46.080357142857146, 46.080357142857146, 69.88636363636364, 46.080357142857146, 10.070422535211268, 10.070422535211268, 8.733333333333333, 8.733333333333333, 8.591549295774648, 8.591549295774648, 8.591549295774648, 10.191780821917808, 11.13013698630137, 66.05128205128206, 68.59615384615385, 68.41025641025641, 68.96794871794872, 68.96794871794872, 68.4620253164557, 68.4620253164557, 68.64556962025317, 68.64556962025317, 67.96875, 66.58974358974359, 68.82911392405065, 68.82911392405065, 68.82911392405065, 68.82911392405065, 68.82911392405065, 55.507936507936506, 55.507936507936506, 69.88636363636364, 69.88636363636364, 69.3609022556391, 69.88636363636364, 71.36363636363637, 71.36363636363637, 65.12121212121212, 10.191780821917808, 11.986301369863014, 11.986301369863014, 11.986301369863014, 11.89041095890411, 11.89041095890411, 10.25, 10.25, 69.21008403361344, 69.21008403361344, 58.95652173913044, 58.95652173913044, 58.95652173913044, 58.706896551724135, 58.83620689655173, 59.741379310344826, 60.26086956521739, 61.43478260869565, 59.741379310344826, 59.741379310344826, 62.0, 62.0, 62.0, 49.30434782608696, 47.53478260869566, 47.824561403508774, 40.90094339622642, 17.202380952380953, 10.25, 11.89041095890411, 11.89041095890411, 11.89041095890411, 70.14705882352942, 70.14705882352942, 36.986301369863014, 36.986301369863014, 36.986301369863014, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 142.83908045977012, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677]","[0, 101477.19613381427, 101477.19613381427, 25919.937917558844, 113421.96406990474, 113421.96406990474, 6212.766725121446, 6212.766725121446, 28736.54502014797, 29038.318526762017, 29038.318526762017, 29038.318526762017, 59547.36835464754, 511.2098801330928, 511.2098801330928, 59547.36835464754, 67480.81716531987, 116027.29075531154, 116027.29075531154, 104340.02419736628, 59547.36835464754, 59547.36835464754, 113421.96406990474, 59547.36835464754, 6212.766725121446, 6212.766725121446, 5584.990825379655, 5584.990825379655, 5156.309945838927, 5156.309945838927, 5156.309945838927, 6447.832146266761, 7140.106634962755, 65669.11639484642, 68890.24454981589, 68671.9321931377, 69327.09988493862, 69342.90756383789, 69540.66355904145, 69540.66355904145, 69774.32153801092, 69774.32153801092, 69741.74503979392, 66341.15284625973, 69976.62026986641, 69976.62026986641, 69976.62026986641, 69976.62026986641, 69976.62026986641, 82814.41426333191, 82814.41426333191, 113421.96406990474, 113421.96406990474, 113264.03875095473, 113421.96406990474, 116027.29075531154, 116027.29075531154, 104340.02419736628, 6447.832146266761, 7787.280445206415, 7787.280445206415, 7787.280445206415, 7716.526549493344, 7716.526549493344, 6401.21490399522, 6401.21490399522, 101477.19613381427, 101477.19613381427, 81596.99594674, 81596.99594674, 81596.99594674, 81877.90324909087, 82124.08321250853, 83635.08356887434, 83784.52088317249, 85499.86897806998, 83635.08356887434, 83635.08356887434, 87442.67444017106, 87442.67444017106, 87442.67444017106, 66707.94183775595, 63839.49093873901, 63767.25284775131, 49425.65857580006, 13869.976157842395, 6401.21490399522, 7716.526549493344, 7716.526549493344, 7716.526549493344, 117103.63052324906, 117103.63052324906, 30826.910932335755, 30826.910932335755, 30826.910932335755, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 336128.57957011915, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825]"
26811,10,"[6572, 0, 0, 0, 0, 0, 0, 0, 1407]","[0, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344, 69.21008403361344]","[0, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427, 101477.19613381427]"
27000,41,"[1916, 41, 3, 16, 162, 133, 158, 103, 196, 137, 210, 188, 109, 115, 115, 112, 140, 157, 613, 664, 108, 16, 76, 88, 104, 806, 766, 0, 110, 92, 92, 108, 0, 90, 16, 62, 5, 2, 79, 90]","[0, 10.75, 11.575342465753424, 11.575342465753424, 10.75, 10.714285714285715, 13.794117647058824, 9.942857142857143, 10.0, 11.929577464788732, 10.608695652173914, 13.229166666666666, 9.942857142857143, 11.279411764705882, 10.086956521739129, 9.35, 9.21830985915493, 8.308823529411764, 12.399999999999999, 18.04794520547945, 22.7027027027027, 27.584415584415584, 25.328947368421055, 24.605263157894736, 27.584415584415584, 22.7027027027027, 11.96376811594203, 22.7027027027027, 22.7027027027027, 27.584415584415584, 24.605263157894736, 27.584415584415584, 22.7027027027027, 22.7027027027027, 27.584415584415584, 25.328947368421055, 24.605263157894736, 23.66, 23.66, 27.584415584415584, 22.7027027027027]","[0, 6882.712792969108, 7602.1028928069445, 7602.1028928069445, 6882.712792969108, 6670.515825599815, 8733.471547038263, 6081.781161983826, 6035.481000584186, 7628.997789103163, 6491.69104628508, 8764.055111211348, 6088.445485061955, 6852.1018445120335, 6101.358412919986, 5680.008282582466, 5669.144069209417, 4801.939096405713, 7892.649867282034, 12901.145992747948, 17213.470337257993, 22691.22941409437, 20165.99322995495, 19501.426845888647, 22691.22941409437, 17213.470337257993, 7477.453763924951, 17213.470337257993, 17213.470337257993, 22691.22941409437, 19501.426845888647, 22691.22941409437, 17213.470337257993, 17213.470337257993, 22691.22941409437, 20165.99322995495, 19501.426845888647, 18345.355874517376, 18345.355874517376, 22691.22941409437, 17213.470337257993]"
26853,3,"[3466, 153]","[0, 27.3125, 31.533333333333335]","[0, 16704.63522026142, 21265.075262363178]"
26899,66,"[11097, 247, 120, 0, 0, 0, 189, 0, 0, 0, 0, 3, 0, 0, 538, 0, 0, 491, 0, 0, 392, 0, 0, 18, 0, 8793, 39, 33, 33, 10745, 57, 42, 42, 42, 84, 18217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 21.298701298701296, 24.868750000000002, 25.875, 25.875, 25.875, 25.875, 25.875, 25.875, 25.875, 25.875, 25.875, 26.056962025316455, 26.056962025316455, 26.056962025316455, 27.111111111111107, 27.111111111111107, 27.111111111111107, 27.900000000000002, 27.900000000000002, 27.900000000000002, 27.111111111111107, 27.111111111111107, 27.111111111111107, 30.85542168674699, 30.85542168674699, 9.91549295774648, 8.450704225352112, 10.027397260273972, 10.083333333333334, 10.070422535211268, 8.733333333333333, 8.591549295774648, 10.191780821917808, 10.25, 15.75, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677]","[0, 16433.162974757714, 20619.536124757316, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21624.137090291846, 21523.03167548067, 21523.03167548067, 21523.03167548067, 23199.613466856656, 23199.613466856656, 23199.613466856656, 23676.682670796174, 23676.682670796174, 23676.682670796174, 23199.613466856656, 23199.613466856656, 23199.613466856656, 27834.600621781912, 27834.600621781912, 6104.36576041395, 5060.093334465461, 6329.619082706363, 6282.921080108356, 6212.766725121446, 5584.990825379655, 5156.309945838927, 6447.832146266761, 6401.21490399522, 11918.804735925647, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825]"
27033,92,"[14358, 0, 0, 10, 88, 815, 668, 0, 15617, 0, 1, 361, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 83, 0, 3, 1, 0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 143, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 879, 23, 100, 65, 165, 3, 49, 67, 24, 0, 38, 0, 0, 0, 0, 0, 0]","[0, 70.82706766917293, 70.82706766917293, 70.82706766917293, 71.05263157894737, 71.95488721804512, 76.23134328358208, 78.41911764705881, 78.41911764705881, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 153.0524861878453, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 152.21153846153845, 153.0524861878453, 153.0524861878453, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 152.47237569060772, 153.0524861878453, 153.0524861878453, 153.0524861878453, 157.5, 157.5, 157.69230769230768, 157.02185792349727, 157.5, 162.0, 157.40384615384616, 157.5, 157.5, 157.5, 157.21153846153845, 157.21153846153845, 157.21153846153845, 157.21153846153845, 157.21153846153845, 157.21153846153845, 157.21153846153845]","[0, 115960.64206398596, 115960.64206398596, 115960.64206398596, 116361.55878214166, 117966.63058834035, 126796.01693146766, 132694.96590424812, 132694.96590424812, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377640.6386529481, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377304.4201356289, 377640.6386529481, 377640.6386529481, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 376018.56390053616, 377640.6386529481, 377640.6386529481, 377640.6386529481, 392073.1796398841, 392073.1796398841, 392604.0231522267, 392805.79146413354, 392073.1796398841, 405133.6818714695, 391799.1039590054, 392073.1796398841, 392073.1796398841, 392073.1796398841, 391268.3701702346, 391268.3701702346, 391268.3701702346, 391268.3701702346, 391268.3701702346, 391268.3701702346, 391268.3701702346]"
26948,6,"[6745, 15, 108, 9, 4]","[0, 74.9763779527559, 73.98425196850394, 73.26315789473685, 71.8421052631579, 71.8421052631579]","[0, 120227.12274239583, 118406.53462012955, 106119.02691854742, 103788.60537659947, 103808.19824289583]"
26961,16,"[4059, 0, 0, 0, 4, 0, 0, 0, 0, 2, 4935, 0, 1287, 5562, 3357]","[0, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 51.065217391304344, 58.311926605504595, 58.311926605504595, 58.311926605504595, 40.833333333333336, 42.247058823529414]","[0, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 57398.021473584486, 76809.3589025678, 76809.3589025678, 76809.3589025678, 37374.488241661566, 41853.945112581416]"
26977,26,"[3089, 296, 299, 172, 287, 287, 287, 346, 0, 0, 0, 469, 0, 265, 0, 3030, 735, 70, 924, 431, 0, 802, 802, 0, 802]","[0, 38.215384615384615, 38.911764705882355, 43.91428571428571, 45.214285714285715, 45.60144927536232, 45.214285714285715, 45.60144927536232, 49.869565217391305, 49.869565217391305, 49.869565217391305, 49.869565217391305, 47.785714285714285, 47.785714285714285, 49.34782608695652, 49.34782608695652, 48.52272727272727, 55.666666666666664, 56.60869565217391, 60.58252427184466, 63.42660550458715, 63.42660550458715, 63.42660550458715, 63.42660550458715, 63.42660550458715, 63.42660550458715]","[0, 29321.372945526422, 31210.333919874927, 37207.85631408856, 38609.19662450988, 38365.6997367373, 38609.19662450988, 38365.6997367373, 42979.51378735053, 42979.51378735053, 42979.51378735053, 42979.51378735053, 41218.56582864377, 41218.56582864377, 42299.127533017636, 42299.127533017636, 51059.96292524485, 63331.45367774135, 63935.81417914442, 76851.455025899, 85525.15880211552, 85525.15880211552, 85525.15880211552, 85525.15880211552, 85525.15880211552, 85525.15880211552]"
26987,22,"[1930, 176, 131, 156, 104, 194, 137, 210, 188, 109, 117, 0, 0, 115, 110, 138, 0, 157, 580, 668, 740]","[0, 10.75, 10.714285714285715, 13.794117647058824, 9.942857142857143, 10.0, 11.929577464788732, 10.608695652173914, 13.229166666666666, 9.942857142857143, 11.279411764705882, 10.086956521739129, 10.086956521739129, 10.086956521739129, 9.35, 9.21830985915493, 8.308823529411764, 8.308823529411764, 12.399999999999999, 18.04794520547945, 22.7027027027027, 16.055555555555554]","[0, 6882.712792969108, 6670.515825599815, 8733.471547038263, 6081.781161983826, 6035.481000584186, 7628.997789103163, 6491.69104628508, 8764.055111211348, 6088.445485061955, 6852.1018445120335, 6101.358412919986, 6101.358412919986, 6101.358412919986, 5680.008282582466, 5669.144069209417, 4801.939096405713, 4801.939096405713, 7892.649867282034, 12901.145992747948, 17213.470337257993, 11042.769000656668]"
27002,47,"[5326, 749, 2, 0, 36, 0, 5, 14, 0, 2, 0, 28, 30, 31, 12, 0, 0, 1, 20, 9, 4, 2112, 30, 27, 32, 4, 172, 85, 1, 19, 1, 7, 0, 186, 325, 141, 0, 137, 151, 270, 0, 87, 249, 97, 340, 151]","[0, 53.60416666666667, 52.772727272727266, 52.772727272727266, 52.772727272727266, 51.2, 51.2, 51.2, 50.77685950413223, 50.77685950413223, 50.77685950413223, 50.77685950413223, 52.204918032786885, 50.77685950413223, 52.34016393442623, 49.67948717948718, 49.67948717948718, 49.67948717948718, 49.25847457627118, 52.34016393442623, 52.34016393442623, 52.63636363636364, 59.024, 60.346456692913385, 60.724409448818896, 61.806451612903224, 61.806451612903224, 62.72, 62.848, 62.34920634920635, 62.6031746031746, 63.104, 63.232, 63.232, 66.048, 65.92, 63.232, 63.232, 63.616, 63.872, 64.768, 64.768, 64.896, 64.896, 64.0, 65.792, 65.152]","[0, 76583.38290204082, 76102.32234125043, 76102.32234125043, 76102.32234125043, 72789.92985475628, 72789.92985475628, 72807.08437281646, 72680.40827995379, 72680.40827995379, 72680.40827995379, 72680.40827995379, 75790.05293682293, 72680.40827995379, 76021.81383283575, 68573.17065211078, 68573.17065211078, 68573.17065211078, 68451.44777704118, 76021.81383283575, 76004.12042248683, 75923.40786867659, 88995.9387994463, 92824.71273502278, 93474.11016086015, 93276.68942515072, 93276.68942515072, 95554.72664385253, 95766.79473209976, 95611.87928212367, 96052.51509162885, 96208.14448316973, 96437.4340939711, 96437.4340939711, 101411.15192305633, 101180.60708330483, 96437.4340939711, 96437.4340939711, 97091.53902024102, 97567.7027727585, 99125.239853707, 99125.239853707, 99389.34915644287, 99304.03756138246, 97831.36660588619, 100916.0159110667, 99815.53814508246]"
27008,24,"[7097, 0, 5055, 91, 11, 5210, 45, 273, 176, 116, 271, 247, 350, 45, 223, 180, 208, 216, 0, 131, 299, 849, 1081]","[0, 58.311926605504595, 58.311926605504595, 14.72, 11.575342465753424, 10.75, 10.714285714285715, 13.794117647058824, 9.942857142857143, 10.0, 11.929577464788732, 10.608695652173914, 13.229166666666666, 9.942857142857143, 11.279411764705882, 10.086956521739129, 9.35, 9.21830985915493, 8.308823529411764, 8.308823529411764, 12.399999999999999, 18.04794520547945, 22.7027027027027, 11.96376811594203]","[0, 76809.3589025678, 76809.3589025678, 10351.704007296496, 7602.1028928069445, 6882.712792969108, 6670.515825599815, 8733.471547038263, 6081.781161983826, 6035.481000584186, 7628.997789103163, 6491.69104628508, 8764.055111211348, 6088.445485061955, 6852.1018445120335, 6101.358412919986, 5680.008282582466, 5669.144069209417, 4801.939096405713, 4801.939096405713, 7892.649867282034, 12901.145992747948, 17213.470337257993, 7477.453763924951]"
27027,5,"[6444, 590, 76, 161]","[0, 33.980582524271846, 40.28846153846154, 40.970873786407765, 42.71844660194175]","[0, 38582.919595108404, 47508.64135815484, 48003.076030765886, 50392.482635087545]"
27208,27,"[30968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677, 158.50574712643677]","[0, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825, 378299.58196348825]"
27045,37,"[11999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6552, 8792, 0, 0]","[0, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 92.28145695364239, 64.29457364341086, 30.62980769230769, 30.62980769230769, 30.62980769230769]","[0, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 177378.62023106392, 100578.37759885262, 34347.49408771454, 34347.49408771454, 34347.49408771454]"
