id,chain_len,distances,halstead_difficulty,halstead_effort
qCXykJBTfsLPXbRdz,27,"[2849, 29, 4, 7, 4, 29, 110, 5, 7, 4, 7, 7, 4, 40, 7, 18, 37, 7, 5, 4, 7, 7, 5, 5, 25, 5]","[0, 37.839999999999996, 40.48, 40.48, 40.48, 40.48, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.839999999999996, 37.72, 37.72, 40.32, 36.96, 36.96, 36.96, 36.96, 36.96, 36.96, 36.96, 36.96, 37.839999999999996, 37.839999999999996]","[0, 13422.000859020962, 14752.44772169337, 14752.44772169337, 14766.934648883276, 14766.934648883276, 13435.685180931643, 13408.24316237941, 13408.24316237941, 13422.000859020962, 13422.000859020962, 13435.685180931643, 13422.000859020962, 13422.000859020962, 13564.449542090657, 13578.920969317369, 14894.965279929917, 13055.672503079977, 13069.329945105757, 13069.329945105757, 13069.329945105757, 13055.672503079977, 13069.329945105757, 13069.329945105757, 13069.329945105757, 13435.685180931643, 13435.685180931643]"
B3TcLpqzsgAqswZef,62,"[2168, 1, 27, 24, 30, 1, 14, 23, 11, 0, 7, 30, 6, 14, 6, 5, 2, 6, 19, 16, 0, 28, 1, 44, 4, 11, 4, 13, 17, 25, 4, 4, 20, 41, 21, 21, 11, 11, 11, 16, 49, 4, 29, 8, 8, 1, 10, 21, 11, 1, 5, 10, 31, 12, 42, 0, 7, 7, 39, 50, 1]","[0, 4.229166666666666, 4.229166666666666, 5.166666666666667, 4.229166666666666, 4.375, 4.375, 3.625, 5.166666666666667, 5.333333333333333, 5.333333333333333, 6.0, 7.083333333333334, 7.083333333333334, 6.875, 7.083333333333334, 7.083333333333334, 7.083333333333334, 7.199999999999999, 6.875, 7.083333333333334, 7.083333333333334, 8.879999999999999, 8.879999999999999, 10.32, 10.32, 10.32, 10.32, 10.32, 12.04, 10.4, 10.66, 10.66, 9.36, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.32, 10.444444444444445, 10.615384615384615, 13.461538461538462, 13.192307692307692, 13.461538461538462, 13.461538461538462, 14.711538461538462, 14.711538461538462, 15.0, 15.0, 15.0, 14.711538461538462, 15.865384615384615, 15.865384615384615, 17.01923076923077, 17.01923076923077, 17.01923076923077, 17.01923076923077, 18.76923076923077, 17.53846153846154, 17.53846153846154]","[0, 780.6199454430125, 780.6199454430125, 1002.926746155685, 780.6199454430125, 813.75, 813.75, 644.967685459964, 999.339827733931, 1038.9269915733912, 1038.9269915733912, 1209.4878424420774, 1495.4433522223055, 1500.1071679610914, 1442.2199690871405, 1490.7160812636043, 1495.4433522223055, 1495.4433522223055, 1574.4777333877832, 1442.2199690871405, 1500.1071679610914, 1500.1071679610914, 2083.021116947772, 2083.021116947772, 2484.9363054134706, 2484.9363054134706, 2490.95689730081, 2490.95689730081, 2484.9363054134706, 3070.527411343887, 2552.76737568546, 2623.190098215868, 2623.190098215868, 2225.5440098484305, 2496.9124004334903, 2496.9124004334903, 2496.9124004334903, 2502.804207124589, 2496.9124004334903, 2502.804207124589, 2496.9124004334903, 2712.1114773075647, 2680.0293737829734, 3622.726398610953, 3535.7704974190683, 3622.726398610953, 3622.726398610953, 4074.366278949177, 4082.386564358236, 4178.565757805315, 4178.565757805315, 4170.536223817666, 4074.366278949177, 4452.859634099874, 4460.984753080579, 4844.406515889122, 4844.406515889122, 4852.557944661303, 4844.406515889122, 5535.786565224277, 5087.721872580552, 5096.541104626271]"
Ym7SGD3bMh7isWsnR,15,"[2547, 50, 39, 29, 1, 28, 22, 65, 18, 18, 56, 39, 7, 71]","[0, 19.72, 22.32, 23.04, 22.32, 22.32, 23.04, 21.96, 24.48, 23.76, 24.48, 27.36, 28.88, 30.4, 34.44]","[0, 5816.205917462687, 6832.474883957113, 7093.427730773085, 6852.255805978267, 6842.400668343101, 7093.427730773085, 6712.43747404649, 7619.434364803151, 7365.754314595786, 7619.434364803151, 8803.541016889518, 9393.565595473427, 10112.690234361344, 11868.893349329323]"
F7owei4fZuu68NJf6,60,"[2169, 22, 17, 22, 45, 0, 0, 20, 4, 34, 18, 21, 14, 16, 54, 27, 19, 29, 19, 41, 0, 26, 16, 2, 51, 0, 6, 6, 18, 29, 29, 4, 19, 24, 25, 29, 13, 14, 0, 13, 30, 2, 67, 4, 17, 12, 46, 4, 49, 13, 13, 15, 4, 11, 11, 27, 4, 4, 1]","[0, 3.625, 5.166666666666667, 6.0, 6.875, 9.25, 9.25, 9.25, 8.479166666666668, 9.25, 7.291666666666666, 9.25, 8.020833333333332, 9.0, 8.14, 10.32, 9.02, 10.32, 9.02, 10.32, 8.58, 8.58, 8.8, 8.708333333333332, 8.708333333333332, 10.32, 10.32, 10.32, 10.32, 11.700000000000001, 11.375, 11.700000000000001, 12.6, 11.18, 10.25, 11.18, 11.700000000000001, 12.219999999999999, 11.700000000000001, 11.700000000000001, 12.219999999999999, 12.74, 13.719999999999999, 16.5, 16.5, 16.200000000000003, 15.600000000000001, 16.8, 16.8, 19.2, 20.4, 21.08, 19.2, 19.2, 19.2, 19.2, 19.2, 19.2, 19.2, 19.2]","[0, 644.967685459964, 999.339827733931, 1209.4878424420774, 1442.2199690871405, 2117.064817537822, 2117.064817537822, 2117.064817537822, 1881.482568564406, 2117.064817537822, 1553.6408298806107, 2117.064817537822, 1759.269763247162, 2048.3047027435055, 1857.8296448453104, 2496.9124004334903, 2102.8001597034086, 2496.9124004334903, 2102.8001597034086, 2496.9124004334903, 1984.944657432384, 1984.944657432384, 2051.512350930155, 1958.67194502691, 1958.67194502691, 2514.402081275366, 2514.402081275366, 2514.402081275366, 2514.402081275366, 2953.8584619738426, 2771.4460924910163, 2953.8584619738426, 3264.7909316552996, 2797.5554688063758, 2412.9496012988634, 2797.5554688063758, 2960.240825231448, 3111.416187515997, 2960.240825231448, 2960.240825231448, 3111.416187515997, 3276.613395311005, 3621.5200685016375, 4574.286642791505, 4574.286642791505, 4467.841910623549, 4279.380140959605, 4673.219920579981, 4673.219920579981, 5553.918333226537, 6063.415603553152, 6293.603213053119, 5562.425410728359, 5562.425410728359, 5553.918333226537, 5562.425410728359, 5553.918333226537, 5553.918333226537, 5553.918333226537, 5553.918333226537]"
vpPyagBCyBg3N4EWT,106,"[2170, 10, 3, 14, 18, 32, 18, 5, 14, 13, 12, 5, 25, 7, 15, 4, 2, 36, 29, 7, 38, 10, 9, 11, 2, 5, 6, 10, 12, 5, 6, 6, 4, 4, 6, 7, 7, 21, 10, 22, 48, 4, 8, 0, 7, 29, 27, 1, 0, 14, 0, 21, 23, 19, 4, 4, 25, 27, 27, 14, 15, 1, 27, 6, 4, 65, 14, 23, 5, 2, 51, 7, 7, 16, 25, 40, 27, 7, 2, 6, 25, 20, 41, 1, 14, 7, 26, 4, 14, 14, 9, 1, 7, 74, 11, 28, 7, 27, 40, 2, 31, 0, 0, 36, 17]","[0, 4.229166666666666, 5.0, 4.375, 5.8125, 6.666666666666666, 7.791666666666667, 7.791666666666667, 7.791666666666667, 8.75, 9.75, 10.020833333333334, 10.020833333333334, 9.120000000000001, 9.120000000000001, 9.5, 9.5, 9.88, 7.92, 9.88, 9.88, 11.200000000000001, 11.76, 10.92, 10.92, 10.92, 11.76, 12.6, 11.76, 11.76, 12.6, 11.76, 12.6, 12.6, 11.76, 11.76, 11.76, 11.76, 12.32, 12.32, 12.88, 12.88, 12.88, 12.88, 12.88, 12.88, 11.44, 12.384615384615383, 12.88, 12.88, 14.399999999999999, 14.399999999999999, 11.96, 11.44, 11.96, 11.96, 11.96, 11.44, 12.88, 11.44, 11.44, 11.44, 11.44, 12.88, 13.8, 13.8, 11.96, 11.96, 12.48, 13.44, 12.48, 12.48, 12.48, 12.48, 12.48, 11.96, 13.719999999999999, 15.3, 15.3, 15.3, 16.32, 15.9, 15.9, 17.099999999999998, 17.099999999999998, 17.7, 17.7, 17.099999999999998, 18.24, 18.88, 18.24, 18.24, 18.24, 18.24, 15.120000000000001, 15.120000000000001, 14.56, 14.56, 15.120000000000001, 15.600000000000001, 15.600000000000001, 14.56, 14.56, 14.56, 15.600000000000001, 14.0]","[0, 780.6199454430125, 960.0, 813.75, 1163.5517328446815, 1389.3041505075255, 1698.6507637206475, 1698.6507637206475, 1693.3696782517281, 1968.0971667347294, 2267.4588504545563, 2350.631468777868, 2357.194854712251, 2139.3189849733876, 2145.2923484383264, 2361.9521093140356, 2361.9521093140356, 2393.4448041048895, 1786.7861784829302, 2386.879324613814, 2393.4448041048895, 2835.641432476802, 2991.9664555259887, 2707.017269285418, 2700.474463896851, 2700.474463896851, 2991.9664555259887, 3287.8752258527343, 2984.73493378073, 2977.423504100642, 3279.928498660143, 2984.73493378073, 3279.928498660143, 3279.928498660143, 2984.73493378073, 2984.73493378073, 2977.423504100642, 2984.73493378073, 3156.684222690854, 3156.684222690854, 3322.7010488959513, 3330.05841739839, 3322.7010488959513, 3330.05841739839, 3330.05841739839, 3322.7010488959513, 2842.7031183648833, 3276.825492007841, 3322.7010488959513, 3322.7010488959513, 3851.4243036575335, 3851.4243036575335, 3006.25332995348, 2842.7031183648833, 2999.528388517206, 3006.25332995348, 2999.528388517206, 2849.4108656013022, 3330.05841739839, 2849.4108656013022, 2849.4108656013022, 2849.4108656013022, 2849.4108656013022, 3330.05841739839, 3667.4086167556484, 3667.4086167556484, 3019.4997611288168, 3019.4997611288168, 3184.163794297982, 3526.5067854638464, 3190.6489963720514, 3184.163794297982, 3177.6165319312317, 3184.163794297982, 3184.163794297982, 3019.4997611288168, 3614.4052046576285, 4173.949524998095, 4181.728688668822, 4181.728688668822, 4572.023366277912, 4369.5519616550455, 4377.360979394131, 4764.5964507088665, 4772.4594676739425, 4971.8364116241455, 4971.8364116241455, 4772.4594676739425, 5217.889017990177, 5444.432077030109, 5217.889017990177, 5226.417956155696, 5217.889017990177, 5209.292119441695, 4044.0142332068262, 4051.316667843943, 3865.4884189411896, 3858.141105548244, 4044.0142332068262, 4279.380140959605, 4279.380140959605, 3858.141105548244, 3858.141105548244, 3858.141105548244, 4231.568461239388, 3673.4445681915067]"
JCzZ6wk2sT4vGj86e,77,"[2696, 3, 21, 0, 0, 71, 1, 1, 6, 9, 1, 3, 64, 7, 14, 19, 2, 65, 5, 8, 0, 2, 7, 9, 59, 20, 35, 1, 14, 14, 2, 8, 3, 0, 0, 48, 48, 24, 0, 0, 0, 0, 0, 0, 0, 25, 7, 29, 7, 28, 1, 21, 33, 1, 11, 31, 26, 2, 1, 11, 11, 1, 21, 1, 1, 1, 19, 116, 65, 0, 15, 6, 6, 15, 0, 8]","[0, 23.692307692307693, 23.692307692307693, 24.307692307692307, 24.307692307692307, 24.307692307692307, 22.46153846153846, 22.46153846153846, 22.46153846153846, 22.46153846153846, 22.46153846153846, 22.46153846153846, 22.46153846153846, 24.307692307692307, 24.307692307692307, 24.307692307692307, 24.307692307692307, 24.307692307692307, 27.788461538461537, 27.788461538461537, 27.788461538461537, 27.788461538461537, 27.788461538461537, 27.788461538461537, 27.788461538461537, 29.75, 30.403846153846157, 30.076923076923077, 30.076923076923077, 29.75, 30.076923076923077, 30.076923076923077, 30.403846153846157, 30.403846153846157, 30.403846153846157, 30.403846153846157, 31.711538461538463, 33.01923076923077, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.01923076923077, 33.01923076923077, 33.67307692307693, 33.67307692307693, 33.01923076923077, 33.01923076923077, 32.36538461538461, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.01923076923077, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 33.67307692307693, 35.63461538461539, 35.63461538461539, 36.28846153846154, 36.28846153846154, 36.28846153846154, 35.63461538461539, 35.63461538461539, 35.63461538461539]","[0, 7303.715356716577, 7303.715356716577, 7520.448340574651, 7520.448340574651, 7520.448340574651, 6837.583309605548, 6837.583309605548, 6837.583309605548, 6837.583309605548, 6837.583309605548, 6846.508038675591, 6846.508038675591, 7520.448340574651, 7529.347948679721, 7529.347948679721, 7520.448340574651, 7520.448340574651, 8932.782629482637, 8932.782629482637, 8932.782629482637, 8932.782629482637, 8932.782629482637, 8942.440256159894, 8942.440256159894, 9693.425828264732, 9964.80670850198, 9829.025739668628, 9829.025739668628, 9703.063279047537, 9829.025739668628, 9829.025739668628, 9945.560321531535, 9955.208064086235, 9955.208064086235, 9955.208064086235, 10462.089686984094, 10972.309520785682, 11228.629705776808, 11228.629705776808, 11228.629705776808, 11228.629705776808, 11228.629705776808, 11228.629705776808, 11228.629705776808, 11228.629705776808, 10972.309520785682, 10962.624503873849, 11228.629705776808, 11238.278402777736, 10972.309520785682, 10981.948960978727, 10716.790806964475, 11218.936235079604, 11228.629705776808, 11238.278402777736, 10962.624503873849, 11238.278402777736, 11228.629705776808, 11238.278402777736, 11247.882737796715, 11238.278402777736, 11238.278402777736, 11238.278402777736, 11238.278402777736, 11238.278402777736, 11238.278402777736, 11247.882737796715, 11228.629705776808, 12011.921512149545, 12011.921512149545, 12271.306306988326, 12271.306306988326, 12271.306306988326, 12011.921512149545, 12011.921512149545, 12011.921512149545]"
xbHRZKtEEX6ECdL7Z,3,"[2187, 89]","[0, 5.166666666666667, 4.96]","[0, 995.6981450873711, 985.7411636364975]"
MfrBjNyLsPfLHmdjB,103,"[2181, 7, 33, 10, 2, 16, 35, 1, 4, 5, 26, 1, 38, 1, 1, 24, 2, 12, 12, 15, 8, 6, 10, 92, 28, 31, 13, 2, 10, 40, 2, 0, 7, 7, 2, 19, 29, 1, 1, 5, 19, 17, 8, 23, 4, 5, 7, 105, 63, 32, 7, 18, 26, 78, 0, 12, 0, 73, 73, 2, 5, 2, 111, 8, 16, 21, 26, 10, 19, 17, 7, 47, 11, 6, 27, 24, 18, 8, 67, 0, 4, 15, 14, 7, 1, 39, 13, 18, 32, 11, 44, 1, 10, 2, 19, 22, 10, 21, 7, 6, 30, 38]","[0, 5.0, 4.229166666666666, 5.8125, 5.58, 5.8125, 6.666666666666666, 7.92, 7.92, 7.92, 7.92, 8.16, 8.5, 8.769230769230768, 8.769230769230768, 9.120000000000001, 9.0, 9.0, 9.36, 9.0, 9.120000000000001, 8.14, 8.14, 8.879999999999999, 8.879999999999999, 9.120000000000001, 10.66, 12.32, 11.18, 10.66, 13.8, 12.6, 12.6, 12.32, 13.8, 12.88, 13.8, 11.18, 11.18, 11.18, 10.92, 11.700000000000001, 11.18, 11.18, 12.6, 12.6, 12.6, 12.6, 11.200000000000001, 14.72, 14.72, 13.8, 13.2, 13.44, 16.66, 16.66, 16.66, 16.66, 13.44, 16.66, 18.0, 18.0, 16.66, 15.3, 15.64, 15.3, 14.08, 16.560000000000002, 16.560000000000002, 15.979999999999999, 17.28, 17.64, 15.3, 16.560000000000002, 16.560000000000002, 14.08, 15.576923076923077, 14.384615384615385, 14.384615384615385, 18.26923076923077, 18.26923076923077, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 16.346153846153847, 16.346153846153847, 16.346153846153847, 16.346153846153847, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 17.307692307692307, 15.692307692307693]","[0, 960.0, 780.6199454430125, 1167.6514662373306, 1154.9134502420143, 1167.6514662373306, 1393.9426804210611, 1792.0938806420043, 1792.0938806420043, 1792.0938806420043, 1792.0938806420043, 1886.3742748588872, 1911.865819113737, 2124.359293584221, 2124.359293584221, 2151.1933057137066, 2054.1114009346184, 2054.1114009346184, 2261.2540970025602, 2054.1114009346184, 2151.1933057137066, 1857.8296448453104, 1863.0170394332836, 2094.5829555633454, 2088.8372866373174, 2162.7848774903064, 2636.177452851688, 3163.942782346501, 2784.6515277467274, 2636.177452851688, 3675.3327384789904, 3257.66584310712, 3257.66584310712, 3171.1261224140712, 3675.3327384789904, 3330.05841739839, 3667.4086167556484, 2784.6515277467274, 2784.6515277467274, 2784.6515277467274, 2719.892189892152, 2934.321249636397, 2784.6515277467274, 2791.13745664332, 3257.66584310712, 3250.468417398213, 3257.66584310712, 3264.7909316552996, 2842.6046988387907, 4035.4367981656164, 4035.4367981656164, 3683.178788768266, 3500.3002954020335, 3628.577736397386, 4735.8339357329105, 4735.8339357329105, 4735.8339357329105, 4735.8339357329105, 3628.577736397386, 4735.8339357329105, 5258.877880554982, 5268.892709672586, 4745.053018747475, 4287.700524750883, 4392.228466296112, 4296.745238767936, 3835.3653012331524, 4771.2491144939095, 4781.0799482196935, 4506.333021636794, 5019.151609607543, 5133.803174029794, 4296.745238767936, 4781.0799482196935, 4771.2491144939095, 3835.3653012331524, 4573.177676689694, 4118.359887139014, 4127.151705753292, 5617.4240020296675, 5617.4240020296675, 5203.508549248533, 5203.508549248533, 5213.103961873024, 5222.616296289459, 5213.103961873024, 5203.508549248533, 5193.828594454643, 5203.508549248533, 5193.828594454643, 5203.508549248533, 4811.589641577249, 4811.589641577249, 4802.733269571563, 4802.733269571563, 5203.508549248533, 5203.508549248533, 5213.103961873024, 5193.828594454643, 5203.508549248533, 5213.103961873024, 5213.103961873024, 4575.852877464486]"
ShzpTgXuRX7Gy4Rmd,85,"[2165, 28, 17, 22, 32, 0, 24, 64, 15, 11, 24, 99, 5, 6, 24, 6, 62, 23, 37, 59, 47, 18, 86, 8, 20, 8, 26, 93, 16, 25, 33, 67, 53, 12, 24, 9, 13, 2, 6, 80, 7, 19, 48, 7, 7, 7, 0, 46, 7, 26, 115, 7, 9, 104, 9, 18, 58, 5, 63, 27, 7, 87, 49, 7, 12, 12, 5, 5, 118, 8, 27, 7, 32, 7, 30, 7, 7, 161, 41, 7, 19, 11, 11, 36]","[0, 4.229166666666666, 6.458333333333334, 7.333333333333333, 8.25, 8.64, 8.64, 8.5, 10.92, 11.200000000000001, 11.200000000000001, 11.200000000000001, 9.88, 10.92, 10.92, 10.020833333333334, 10.020833333333334, 10.5, 9.75, 11.375, 10.791666666666668, 13.44, 12.6, 11.375, 11.666666666666668, 10.291666666666666, 10.5625, 12.299999999999999, 11.666666666666668, 12.6, 12.6, 11.200000000000001, 12.8, 14.4, 15.64, 15.64, 15.64, 15.3, 15.64, 15.64, 13.44, 13.44, 14.08, 16.32, 16.32, 16.32, 16.32, 16.32, 19.44, 19.44, 20.160000000000004, 18.692307692307693, 18.692307692307693, 18.692307692307693, 17.0, 17.0, 18.692307692307693, 21.92307692307692, 21.92307692307692, 24.115384615384613, 25.384615384615383, 25.384615384615383, 22.653846153846153, 24.846153846153847, 24.846153846153847, 24.846153846153847, 24.846153846153847, 24.846153846153847, 24.846153846153847, 26.153846153846153, 26.538461538461537, 24.480769230769234, 24.480769230769234, 25.942307692307693, 25.942307692307693, 28.076923076923073, 28.076923076923073, 28.076923076923073, 25.76923076923077, 27.307692307692307, 27.307692307692307, 26.538461538461537, 26.538461538461537, 26.538461538461537, 25.76923076923077]","[0, 777.5443763600675, 1332.0120847380192, 1573.1826410158747, 1838.3778939873653, 2015.1926295772564, 2015.1926295772564, 1911.865819113737, 2715.0017930220283, 2799.6219609049485, 2806.9924448538763, 2821.479731020772, 2393.4448041048895, 2729.6314118823243, 2729.6314118823243, 2357.194854712251, 2357.194854712251, 2529.6001511509653, 2287.100888540628, 2792.089317155972, 2614.297420138185, 3603.3380712729695, 3279.928498660143, 2784.9623260806125, 2870.9084877284363, 2440.6426568901024, 2517.982854971381, 3193.9917233941997, 2870.9084877284363, 3287.8752258527343, 3295.7360407984474, 2821.479731020772, 3398.4649045711653, 3913.972148495001, 4364.216253939221, 4364.216253939221, 4354.691776597894, 4269.341987549238, 4373.645958789999, 4364.216253939221, 3603.3380712729695, 3611.840640828445, 3809.997685537785, 4592.749400402629, 4602.212447629067, 4592.749400402629, 4602.212447629067, 4602.212447629067, 5732.72347344704, 5743.07527639416, 6008.117583186517, 5640.425599992616, 5650.610737060444, 5640.425599992616, 4985.550821525502, 4985.550821525502, 5640.425599992616, 6905.76923076923, 6905.76923076923, 7736.643089350086, 8324.808938248045, 8312.732729534066, 7192.317728959963, 8016.527684304924, 8005.286913851838, 8016.527684304924, 8027.690663335929, 8027.690663335929, 8027.690663335929, 8637.982935987196, 8789.138470196393, 7876.408918092802, 7887.562106295194, 8438.9507424337, 8450.141532706326, 9397.39452035034, 9409.37717343824, 9397.39452035034, 8487.201330750384, 9080.50840121521, 9092.549953321426, 8789.138470196393, 8789.138470196393, 8801.078839425496, 8487.201330750384]"
CJPWNNTBMJEC6QyK2,124,"[2153, 15, 3, 2, 2, 24, 0, 17, 0, 30, 2, 1, 8, 5, 3, 11, 11, 27, 13, 40, 2, 24, 2, 99, 5, 4, 8, 34, 34, 11, 2, 0, 11, 10, 29, 5, 5, 6, 5, 5, 2, 5, 12, 44, 10, 11, 2, 22, 28, 17, 14, 2, 2, 4, 4, 15, 2, 43, 6, 51, 6, 9, 9, 1, 11, 6, 1, 60, 0, 0, 10, 1, 17, 10, 31, 7, 60, 1, 1, 7, 14, 14, 9, 7, 14, 105, 7, 14, 9, 7, 80, 1, 2, 10, 7, 4, 44, 22, 60, 0, 13, 13, 7, 29, 48, 7, 1, 28, 7, 66, 26, 71, 4, 6, 11, 23, 0, 1, 59, 3, 30, 10, 36]","[0, 3.5, 4.229166666666666, 4.229166666666666, 4.229166666666666, 4.229166666666666, 5.8125, 5.8125, 6.666666666666666, 6.666666666666666, 7.791666666666667, 7.791666666666667, 7.791666666666667, 7.5625, 7.5625, 7.5625, 7.791666666666667, 7.791666666666667, 10.791666666666668, 10.791666666666668, 8.14, 8.14, 8.14, 8.14, 10.92, 10.14, 10.14, 9.36, 8.75, 9.25, 9.25, 10.020833333333334, 10.020833333333334, 10.020833333333334, 9.0, 10.5625, 9.5, 10.5625, 10.5625, 9.5, 10.5625, 11.375, 10.291666666666666, 10.5625, 11.846153846153847, 12.692307692307692, 12.692307692307692, 12.692307692307692, 12.692307692307692, 14.153846153846153, 14.461538461538462, 14.76923076923077, 14.76923076923077, 15.692307692307693, 15.692307692307693, 15.692307692307693, 14.76923076923077, 14.76923076923077, 16.346153846153847, 17.653846153846153, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 20.055555555555557, 20.055555555555557, 17.653846153846153, 17.653846153846153, 17.653846153846153, 18.0, 18.0, 18.0, 17.653846153846153, 18.0, 18.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 21.11111111111111, 21.11111111111111, 21.11111111111111, 21.11111111111111, 21.11111111111111, 25.185185185185187, 25.185185185185187, 25.185185185185187, 23.574074074074073, 23.574074074074073, 23.574074074074073, 24.98148148148148, 24.98148148148148, 27.09259259259259, 27.09259259259259, 27.09259259259259, 27.09259259259259, 27.09259259259259, 26.785714285714285, 28.928571428571427, 28.928571428571427, 28.928571428571427, 27.241379310344826, 27.241379310344826, 29.310344827586206, 30.775862068965516, 32.94827586206896, 32.94827586206896, 32.94827586206896, 32.94827586206896, 32.94827586206896, 32.94827586206896, 32.94827586206896, 36.79310344827586, 36.79310344827586, 35.6551724137931, 35.6551724137931, 36.79310344827586]","[0, 617.6775201829934, 780.6199454430125, 777.5443763600675, 777.5443763600675, 777.5443763600675, 1159.3903470194434, 1159.3903470194434, 1384.5988768697182, 1384.5988768697182, 1693.3696782517281, 1693.3696782517281, 1693.3696782517281, 1633.102023819262, 1633.102023819262, 1633.102023819262, 1693.3696782517281, 1698.6507637206475, 2599.86682201627, 2607.1261178938, 1847.2599104458184, 1847.2599104458184, 1847.2599104458184, 1847.2599104458184, 2722.3601440130187, 2456.4301936865972, 2456.4301936865972, 2207.803655864067, 1974.0377603188938, 2117.064817537822, 2111.17005096058, 2350.631468777868, 2350.631468777868, 2357.194854712251, 2048.3047027435055, 2511.464594447014, 2186.172558590336, 2511.464594447014, 2511.464594447014, 2186.172558590336, 2511.464594447014, 2777.752940219982, 2434.1412052822957, 2517.982854971381, 3098.5552520327287, 3402.8776428573715, 3410.907198584555, 3410.907198584555, 3418.851783873759, 3949.5169718906973, 4052.7285000159177, 4164.89814265074, 4164.89814265074, 4530.5662831513255, 4539.793709802183, 4530.5662831513255, 4164.89814265074, 4164.89814265074, 4766.513414025506, 5277.693186031028, 5925.780423616267, 5925.780423616267, 5935.84990206505, 5935.84990206505, 5945.837845380778, 5935.84990206505, 6415.6324405713585, 6415.6324405713585, 5277.693186031028, 5277.693186031028, 5277.693186031028, 5401.581738232829, 5401.581738232829, 5401.581738232829, 5277.693186031028, 5564.995422862558, 5574.940869983092, 6330.080701383705, 6330.080701383705, 6330.080701383705, 6339.9547074226075, 6339.9547074226075, 6339.9547074226075, 6330.080701383705, 6339.9547074226075, 6339.9547074226075, 6819.499409540966, 6830.235225937479, 6830.235225937479, 6819.499409540966, 6830.235225937479, 8498.884982106569, 8510.621959326125, 8510.621959326125, 7775.119782119608, 7785.946601723972, 7785.946601723972, 8339.813799823145, 8339.813799823145, 9169.417311236812, 9169.417311236812, 9180.347266191016, 9180.347266191016, 9191.211178718248, 9425.464557575935, 10311.899059386342, 10323.512338946994, 10335.05868280709, 9878.898033740805, 9890.259418547945, 10794.09994015622, 11540.711127968552, 12520.201242603101, 12532.42088756509, 12532.42088756509, 12507.918446740776, 12532.42088756509, 12532.42088756509, 12520.201242603101, 14423.320661645832, 14423.320661645832, 13899.693527985528, 13899.693527985528, 14423.320661645832]"
