id,parseerror_distances,not_parseerror_distances
SvoszMcZcciu5ty2Q,"[22, 10]","[38, 38, 6, 39, 39, 39, 20, 16, 10, 39, 0, 41, 72, 8, 0, 0, 0, 0, 39, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 11, 3, 76, 5, 27, 8, 35, 10, 26, 35, 27, 0, 26, 3, 38, 0, 0, 0, 0, 0, 0, 0]"
k3euTmTGTDK92H22N,[],[]
siWpKdzTMfEgTMxTm,[],[]
Hy2N93wb8dXq2qXT9,[],[]
9vf3vsrHyTmJATnjr,[],[]
LFStco9ZTbdGLHa3Z,[],[0]
D4YS4TirbYjaFtPeB,[],[]
4dtajapoZMWDCs6k8,"[4, 28, 16, 55]","[0, 0, 31, 31, 0, 31, 49, 0, 24, 52, 0, 9, 25, 0, 44, 7]"
n9dYENDDSayoqxurK,"[6, 145, 1, 2, 3, 11]",[]
PTW7t7pbiDCMHQgjq,[],[]
PhSsvQAzzMkBaWQdc,[27],"[32, 0, 7, 4, 45, 1, 3, 28, 0, 10]"
FkzotkE5HWCJnfyyk,[],[]
kkYoGupus67u9PY2e,"[1, 6, 0, 5, 2, 44]","[11, 9, 13, 2, 29, 4, 2, 30, 4, 4, 31]"
4TCx7L3JJkKJjnA2N,"[20, 5, 5]","[0, 2, 22, 50, 15, 16, 119, 0, 39, 49, 2]"
LsF9cRWvomHnABk2g,[8],[98]
YySnzoZMGCkea4fkQ,[],"[44, 31, 0, 0, 44, 45, 3, 84, 84, 103, 18, 53, 35, 7, 2, 2, 104, 8, 14, 50, 0, 0, 11, 0, 61, 12, 13, 13, 0, 10, 40, 78, 28, 6, 2, 31, 4, 7, 9]"
id76Aq4c3vc6Lj37k,"[13, 9, 1, 6, 20, 2, 65, 0, 1]","[53, 0, 46, 32, 22, 39, 13, 3, 0, 110, 271, 5, 63, 38, 2, 34]"
ocrF2iZWBwp3JnJJX,[],"[10, 6, 34]"
jtrjfdZPfCngizaZo,[],"[19, 2, 5, 78, 35, 13, 53, 46, 2, 63, 13, 12, 0, 2, 12, 11, 2, 25, 9, 6, 11, 24, 7, 11, 66]"
EHDzx5xBCSsKvshE8,"[1, 1, 4, 1, 5, 3, 2, 1, 0, 0, 4, 0]","[35, 0, 0, 51, 2, 45, 10, 48, 92, 2, 3, 89, 13, 26, 4, 25, 13, 35, 2, 2, 13, 4, 25, 34, 34, 51, 36, 12, 48, 37, 5, 63, 12, 36, 0, 3, 39, 11, 24, 148, 33, 48, 79, 54, 33]"
ddpKaWodHd8xhdLtc,[],"[34, 546, 10, 237, 15, 14, 18, 105, 2, 12, 37, 63, 7]"
vEsCxk837rRbKceyd,[2],"[46, 105, 25, 107, 55, 21, 192, 7, 25, 2, 3, 66, 13, 12, 4, 17, 131, 27, 10, 46]"
Fr9KBKfzFPmiibRgB,[],"[0, 33]"
3iQhpH8YMh69a8CJP,[],[]
njGYyQejdKK8bmsnX,[2],"[2, 28, 29, 14, 65, 27, 79, 0, 0, 28, 11, 11, 35, 13, 35, 11, 11, 11, 9, 14, 14]"
CRkC2dJAzPkFoarrq,"[0, 2, 3, 2, 2, 0]","[2, 4, 37, 67, 40, 42, 12, 76, 48, 5, 1, 7, 0, 2, 15, 58]"
9bGvdd6y6yksHcJXd,[],[]
vcEEKDkCykMFiuwLT,"[1, 42, 1, 42, 2, 9, 1, 1, 22, 1, 4, 6, 22, 0, 2, 10, 18, 2, 2, 6, 20, 111, 6, 105, 19, 20, 19, 19, 26]","[3, 3, 0, 0, 81, 0, 0, 21, 54, 21, 46, 72, 81, 80, 6, 87, 87, 63, 63, 84, 11, 12, 63, 16, 95, 105, 24, 36, 96, 61, 130, 18, 0, 110, 8, 28, 28, 91, 163, 105, 106, 14, 1, 118, 66, 3, 5, 1, 6, 128]"
ArpmK8w5CWadjwMyK,[1],"[36, 86, 53, 13, 15, 13, 83, 4, 163]"
DXjERTviaWRRRPnCu,[],[]
Kky9kB8ksgzxvM8Pd,[],"[0, 0]"
uA9zM69X2rEeikZio,"[12, 27]",[0]
KJ4bQYWjirE8nvP94,"[5, 13, 18, 4, 60, 18, 8, 0, 14, 8, 1, 1, 1]","[0, 28, 36, 210, 5, 2, 7, 15, 6, 15, 0, 39, 14, 0, 18, 11, 21, 8, 59, 12, 17, 82, 13]"
eDcYRtYe4isGopqWm,[],[]
JFNda8AnDpthhm8m7,[],[]
6HujE9cCS7Ro4eJ7Q,[1],"[27, 324, 4, 69, 54, 15, 6, 112, 22, 22, 13, 54, 44, 25, 38, 82, 41, 75, 23, 170, 73, 38, 71, 58, 6, 59, 26]"
GhyTkGM5uBL6dgidq,"[19, 1]","[34, 36, 31, 0, 5, 68, 60, 55, 11, 7, 22]"
aN6Jw8b3Qfz4pDzDj,[],"[34, 43, 37, 7, 50, 2, 53]"
6jTHpmyPT4qEFPM2G,[41],"[12, 8, 21, 39, 15, 15, 2, 3, 4, 14, 33, 34, 34, 7, 45, 44, 1, 44, 46, 42, 54, 9, 23, 72, 16, 23, 4, 46, 6, 116]"
igXDbZeRXQmuZdaiS,[],[]
Zwr2gNCPhrXn9Yxj2,[],[]
SqQ58xEYznvooBxY2,[],"[40, 117, 101, 1]"
tiWxucBckwvHCHgSb,[],"[0, 5, 32, 34, 36, 8, 26, 2, 23, 54, 54]"
DBiuTcz98qRKZntsP,"[0, 2, 17, 32, 4, 5, 18, 18]","[0, 0, 51, 23, 53, 54, 5, 53, 4, 50, 2, 65, 4, 8, 8, 4, 5]"
KyQQe2FcJYdGHwtXa,"[4, 6, 1, 9, 36, 2, 19, 11, 15, 2, 2, 15, 1, 12, 5, 3, 6]","[2, 23, 5, 8, 5, 8, 7, 0, 4, 25, 4]"
7LGTSo3ai55kABDym,[],[80]
5cp3PBZdMWBRKsiAz,"[15, 2, 29, 74, 2]","[21, 37, 5, 75, 15, 20, 3, 27]"
NhkAzDgNKFkptWrEE,[],[]
D6HiPzMuKxJdye7nC,"[27, 12, 4, 4, 28, 6, 1]","[9, 20, 4, 3, 6, 11, 13]"
Cn2GY7bNA4fahffRE,"[5, 4, 40, 32, 0, 0, 0, 0, 4, 4, 0, 0, 7, 9, 13, 1, 0, 3, 5, 3, 46, 51, 0, 43, 1, 2, 2, 6, 4, 9, 2, 2, 12, 4, 12, 3, 2, 2, 7, 9, 1, 1, 26, 19, 85, 10, 9, 9, 20, 8, 1, 9, 0, 0, 10, 0, 9, 2, 4, 7, 6, 18, 32, 1, 18]","[3, 36, 0, 7, 0, 0, 0, 70, 71, 6, 1, 0, 18, 10]"
RGXEeM5gLJNLT6Taj,[],[]
B8PxMPTqqnh4tkTZt,"[4, 4, 1]",[4]
z5suRw5yFySYdaeCR,"[3, 9, 2, 2, 1]",[0]
wHojLLk7ukDraa2cG,"[1, 9, 0, 12, 38]","[37, 9, 31, 29, 2, 18, 52, 4, 16, 12, 12, 0, 13, 2, 16, 46, 1, 2, 0, 25]"
fsShH25JpwsKjXeYs,"[2, 10, 21]","[43, 99, 0, 0, 37, 67, 68, 0, 21, 4, 4, 4, 2, 4]"
cJ6fSQSdgqRryMwhH,[5],"[0, 7, 0, 0, 0, 0, 0, 0, 41, 44, 135, 22, 7, 20]"
Q6C67oNdNKZGWT8hB,[],"[69, 1, 0]"
72RkZENxdemyBQnt6,"[1, 89]","[37, 61, 56, 0, 10, 90, 14, 14, 45, 6, 9, 6]"
WD8i7pZjjKKvxowQs,"[105, 4, 78, 15]","[0, 0, 0, 2, 0, 0, 120, 73]"
royRoh3bRS96WTLeM,[],[]
bqib6f7HNdAqaaiad,[0],[0]
X5hrCRf73pyL8Qbdw,"[3, 1]","[1, 1, 14, 38, 6, 138, 27, 2, 49, 57, 40, 23, 36, 24, 30, 13, 59]"
vLBr5ZPGhadDenmWd,"[0, 1, 3, 2, 2, 4, 4, 5, 1, 1, 2]","[0, 33, 0, 6, 8, 1, 11, 25, 5, 3, 6, 20, 2, 12, 5, 29, 28, 10, 6, 6, 8, 2, 43]"
ESua68iiwF7qj2GxL,"[4, 11, 17, 6]","[36, 55, 45, 57, 99]"
ui7HH5Yb4LLcpTsWT,[2],"[18, 33, 113, 24, 15, 71, 4, 15, 88, 95]"
W5sRYyQ7yxG7SWnWM,"[1, 2]","[0, 2, 2, 20, 6, 73, 1, 67, 221, 9, 2, 17, 9]"
iLY8jWxJFNxbJGznj,[],"[34, 107, 97, 80, 74, 138, 7, 2, 23]"
2yo3F9Nqw8KrWfPwN,[],"[0, 0]"
PnLZAd33ETsFHPjEt,"[1, 5, 2, 2, 4, 4, 0, 2, 22, 0, 2, 2, 0]","[48, 0, 2, 32, 0, 9, 1, 9, 5, 10, 2, 54, 21, 15, 25, 13]"
46CnrczBN7GPcgDbd,[],"[1, 4, 4, 36, 0, 55]"
Ew2954KFYpkG4r9YL,[],[0]
jQa63xzeZx9wqjMgP,[],"[1, 2, 23]"
f4ddfRyh64HC8PrBS,[3],"[4, 2]"
nfynBaG4aQ5MDwicF,"[0, 2, 2, 15, 2, 17, 0, 16, 1, 31, 30, 2, 31]","[11, 27, 8, 27]"
ijcQKivXsdq93cZcF,[],"[20, 0, 53]"
rsLAoqESLt9P7Yiu4,[18],"[2, 22, 1, 0, 20, 62, 17, 69, 38, 4, 9, 9, 9, 92, 8, 14, 23, 0, 0, 107, 22]"
Pog4cHAvTjdscoGhH,"[2, 29, 16, 5, 2, 2, 1, 32, 17, 22, 1, 15, 125, 3, 7, 23, 12, 20, 21, 101, 1, 8, 3, 27, 2]","[43, 134, 2, 6, 2, 2, 87, 6, 6, 2, 25, 30, 48, 8, 8, 55, 0, 63, 157, 3, 25, 2, 0, 0, 0, 67]"
2FnArEr4xomQcJQqy,[],[]
hbJQqNydtLWnQBiQf,"[21, 15, 5]","[2, 5, 46, 0, 0, 0, 0, 11, 2, 16, 6, 11, 15, 11, 58, 131, 1, 7, 40, 22]"
3Xf8YuysFo4yxotiM,"[10, 1, 4, 12, 25, 7, 70, 4]",[]
8zE5zimQ4X7GyDcHh,"[6, 20, 18, 3]","[53, 0, 0, 0, 20, 62, 0, 163, 96, 0, 0, 0, 14, 50, 0, 0, 0, 0, 50, 150, 1, 132, 20, 89, 29, 0, 0, 12, 17, 6, 0, 6, 19, 4, 4, 13, 41]"
zqfTkDgCtgMvKw5eu,"[0, 15, 21, 2, 13, 2, 3, 2, 0, 2, 2, 22, 50, 29]","[83, 2, 21, 0, 0, 111, 14, 11, 14, 2, 9, 12, 15, 2, 7]"
YWRWNGhvSdYLght3X,"[4, 2, 4, 1, 1, 18, 2, 6, 26, 7, 3, 11, 14, 2]","[77, 157, 0, 8, 90, 14, 7, 103, 75, 12, 41, 4, 19, 46, 17, 4, 2]"
AkZAyxp2hmGeQhnA7,[],[]
8RwTmbdTR9TokFncy,[],[]
26w4v9eBJmLNCkCtG,"[4, 2, 12, 8, 5, 6, 6, 16, 8, 5, 1, 9, 2, 8, 19, 2, 4, 60, 60, 0, 0]","[16, 15, 24, 14, 0, 2, 6]"
vg8oqWweYjxFDwSyB,[],[]
kRyocaQfTPfQn4R2N,[],"[0, 0]"
4HxAEfRs8nqwLRWEw,[],[]
cEy59tFNdJjMn9Eem,"[106, 1, 2]","[59, 36, 8, 6, 2, 4, 8, 2, 4, 57, 108, 0, 0, 0, 48, 16, 54, 5, 49, 51, 53, 61, 64, 79, 4, 10, 2, 40, 1, 4, 19, 14, 105, 0, 3, 49, 49, 16, 16, 16]"
WdrNZCJgE5cYCWuqp,"[7, 1, 26, 2, 6, 16, 2, 2, 26, 1, 3, 14, 48, 19]","[26, 0, 1, 1, 19, 26, 26, 0, 22, 44, 7, 90, 41, 2, 34, 36, 1, 2, 2, 2, 68, 1, 6, 20, 1, 17, 17, 37, 36, 36, 36, 17, 4, 21, 66, 36, 41, 36, 0, 62, 36, 25, 25, 0, 71]"
pPvpaTo5J2zAcTi7W,"[57, 11, 9, 2, 8]",[]
hQTxrNEpnKEjeALDB,[],[]
Yt2hP9f9Lon7pDMRR,[0],[]
7qzTiF5JaLJhi4Z5h,[],[]
SNTrRN8kFZxurpG6q,[],"[13, 17, 5, 22, 10, 50, 7]"
ejGtveou3fSmHfZAC,[],"[1, 0]"
mHPRuhXXYMWQj9tF2,"[7, 2, 9]","[1, 2, 1, 33, 1, 1, 24, 7, 4, 4, 6, 78, 12, 0]"
hiRxCYK9iGsT2Ws44,[],"[22, 12, 61, 0, 110, 0]"
mMN9sa2GPW8GTcWMt,[],[64]
Wm4Lutgx2r2vSmx8h,[],"[0, 0]"
naZJp5eF93qcRKh9D,[],"[6, 40, 111, 58, 7, 50, 79]"
tW5JBg6oBjGmtezka,[],[]
t7s9QY9ZCtYHT2CGE,[],[]
jcEcXFB8u2Z2aiCeY,[],[]
EgsJEapvsrxXF9dE8,[],"[51, 146, 76, 3, 81, 9, 109, 64, 79, 106, 34, 86, 17, 17, 2, 39]"
7wxmv6zLcKQA9qNK7,"[8, 45, 5, 15, 15, 66, 4, 1, 2, 1, 2]","[21, 30, 3, 16, 19, 0, 34, 63, 2, 4, 11, 42, 0, 14, 66, 18, 9, 43, 37, 97, 54, 0, 5, 21]"
msLGHnoBMjejK6q5f,[29],"[32, 32, 7, 29, 92, 0, 0, 121, 92, 56, 17, 11, 1]"
SuzjfuuxTe5Y6biCT,[],"[35, 42, 3, 101, 44, 84]"
PXQepNLwGycT39cQX,[],[]
BLHL9cAGBf7v9rXaR,[],"[39, 2, 1, 1, 0, 41, 4, 69, 98, 16]"
G9DPyuxk8FrRCJxcZ,"[38, 6, 8, 10, 5, 4, 2, 10, 2, 11, 1, 2, 4, 0, 2, 2, 4, 2, 7]",[1]
sfLryRuHE9ZJaGyTY,"[3, 15, 11, 23, 3, 1, 26]","[4, 24, 3, 3, 21, 20, 4, 4, 4, 4, 7, 0, 6, 4, 2, 0, 35, 18]"
CMFSwtMtXjBGtyBvx,[1],"[2, 18, 71, 28, 72, 23, 42, 46, 16, 56, 46, 1, 61, 4, 2, 62, 44, 51]"
xS45SCKucMNEcjku6,[],"[98, 62]"
Pw8YgYc2ntabvacfQ,"[29, 0, 0, 0, 0]","[34, 11, 5, 23, 46, 46, 72, 5, 46]"
XhAAWnqGCbytb9Biu,[0],"[2, 34, 0, 5, 11, 14, 2, 2, 4, 6, 46, 113, 12, 88, 16, 3, 7, 12, 7]"
zaH9C8xDfjxfM7H9Y,[],[]
zSLS5koqnTkf2qzmZ,[],"[10, 33, 66, 48, 9, 56, 117, 11]"
jrcokuM8CySyBXyDq,[],[]
SdGgo4NS76DNgg3zG,"[18, 134, 0, 226, 1, 2, 1, 0, 0, 4, 50, 144, 97, 1, 1, 4]",[6]
eejuPsCBtPc2ArtH3,[1],"[0, 41, 15, 11, 70]"
JmAKKiNsFFX3yxpCx,[],"[37, 3, 92, 3, 85, 22, 13, 48, 8, 10, 72, 85, 101]"
Gku3xJxaYBrFnLFof,"[71, 2]","[33, 87, 3, 53, 60, 2, 105, 11, 6, 8, 14, 22]"
Hu2L4e5DGFko5yp6t,[],[]
iv3M4YGbc8sYqhfnu,"[2, 2, 0, 12, 0, 46, 0, 6, 9, 2, 2, 2, 2, 4, 0, 4]","[0, 0, 46, 0, 23, 36, 17, 5, 39, 51, 35, 23, 80, 108, 26, 6]"
bWY67s9tiqxhhNCA9,[],[]
c7kcaoN65BxH8tMaW,"[0, 43, 0]",[]
DiFCSNcWYpYqFv5tJ,"[4, 2, 0, 47, 47, 28, 1]","[38, 55, 20, 44, 0, 20, 23]"
jtNRbtCbD9ovvLmPC,[1],"[125, 34, 43, 5, 54, 2, 38, 4, 13, 4, 41, 22, 18]"
CFoRZHZuinNiYnkdT,"[0, 37, 35, 0, 6]",[32]
tjnDWMZhHNzQ7TFGh,"[0, 0, 24, 40, 0, 2, 3, 205, 262]","[43, 39, 2, 125, 30, 76, 7, 72, 85, 11, 85, 57, 16, 36, 0, 12, 8]"
QrBDeeEXgWoDLwjkA,"[4, 5, 1, 5, 1]","[35, 66, 11, 56, 0, 13, 0]"
vdqk3NhKHtnBWCsor,[],[]
awsndADjuywASk9P8,[],"[14, 23, 34, 0, 0, 68, 139, 22, 0, 31, 0, 23, 39, 13, 14, 60, 12, 48, 0, 4, 10, 3, 18, 4, 16, 2, 80, 0]"
LeK6fBLLj3wExSTXd,"[3, 1, 1, 0, 1, 2, 2, 39, 148, 0, 62, 2, 0, 0, 0]","[45, 0, 52, 0, 97, 30, 31, 25, 22, 38, 0, 198, 221, 150, 78, 37, 23, 28, 14, 0, 23, 32, 13, 13, 12, 4, 0, 0, 13, 0, 13]"
EnprJaLkYYYHiMxKd,[],"[0, 0]"
u9nLbM7BSaNhrhGpN,"[4, 1]",[36]
REPASYYJbbcSgxCQ3,[],"[34, 75, 58, 10, 12, 10, 12, 6, 10, 9, 21, 4, 11, 89, 16, 46, 11, 9, 4, 25]"
fd7rtzs9sqmHe8hye,"[1, 17, 31, 12, 11, 23, 7]","[0, 0, 33, 1, 33, 52, 0, 46, 46, 13, 19, 3, 6, 45, 38, 14, 14, 2, 69, 7, 90]"
2rzxYG9PveJAXox6q,[],"[20, 1, 2]"
A9CvRT95ChoozZJwW,[],[]
sQbzqHWSWm4PXTev8,"[16, 1, 2, 0, 7, 15, 9, 12]","[24, 36, 41, 1, 35, 2, 48, 0, 2]"
PmNjbnt7rLEZEQtGW,"[2, 4, 2, 24]","[0, 0, 23, 0, 0, 73, 27, 56]"
Ded4ESyAsMpiNguAY,[0],"[86, 21, 41, 11, 18, 18, 22, 22]"
TA2S2uLXtjhbkZm8k,[],[]
rdHLjANEeNpnDnZAH,"[92, 111, 9, 4]","[48, 93, 19, 24, 26, 9, 31, 27, 136, 7, 1, 0, 0, 17, 46, 1, 9, 3, 112, 5, 11, 11, 3, 14, 67, 0, 44, 19, 0, 0, 9, 58, 6, 14, 7, 47, 44, 47, 1, 1, 4, 38, 44, 6, 19, 71, 2, 0, 1, 3, 9, 22, 35, 21, 3, 11, 35, 4, 12]"
hSwNrciWoFFhWHHPJ,"[6, 1, 21, 0, 4, 4, 1, 0, 0, 16, 1, 4, 4, 18, 2, 1, 0, 7, 7, 0, 0, 1, 4, 4, 2, 2, 0, 0, 0, 0, 7, 0, 0, 0]","[33, 0, 0, 0, 4, 2, 0, 0]"
n2j4s6YYkuWvfpmv2,[2],"[36, 4, 0, 0, 4, 4, 118, 0, 54, 113, 0, 0, 7, 7, 32, 4, 32, 7, 36, 41, 2, 8, 6, 47, 44, 80, 0, 0, 27, 4, 2, 1, 0, 4, 0, 5, 2, 10, 7, 1]"
44NYJps6AugZnkxFa,[],[]
qWpdLJXpRoAF3KCyF,"[5, 6, 4]","[40, 78, 38, 41, 66, 69, 17, 69, 74, 74, 94, 24, 3, 42, 4, 43, 44, 53, 170, 6, 30, 1]"
fzbTgB3PLsh8qib2A,[],"[5, 33, 7, 7, 7, 33]"
kYXojwR9EoyhJWuu5,"[3, 10, 6, 19, 5, 1, 7, 22, 1, 34, 6, 24, 1]","[2, 64, 3, 3]"
bKrY8bMriZ6JnbQRA,[],[]
5yKJXTEKLMkMeoDN5,"[6, 72, 63, 2, 5, 4]","[0, 0, 53, 0, 41, 10, 2, 30, 114, 0, 13, 9, 11, 52, 2, 64, 8, 3, 2, 49, 13, 9, 9, 4, 85, 65, 46, 2, 5, 67, 5, 3, 49, 4, 55, 2, 2, 28, 4, 22, 3, 2, 2, 13, 3, 81, 2]"
P6FxmnYMhxtdahp6H,"[2, 51]",[]
TKHhaTTvPdKuaG9Nq,[],"[20, 22, 24, 6, 45]"
4H9BE5TFjDRougPsC,"[14, 0, 2]",[58]
6PoG6ydzLu4ZHRq2Y,"[14, 2, 0, 0, 29, 1, 0, 83, 0]","[99, 1, 19, 11, 11, 15, 19, 2, 45, 2, 0, 0, 3, 2, 2, 2, 2, 25, 2, 2, 106, 31, 20, 15, 4, 4]"
3xZpBjM8ewL6aGA9i,[],"[33, 17, 47, 17, 3, 0, 7, 7, 0]"
RRXMwMLomGt3Bt9Fo,[],[]
ByX7pEQgamx7wdn82,[],"[44, 36, 0, 65, 12, 52, 26, 2, 5, 3, 27, 24, 55, 7, 16, 7, 99, 35]"
zEaCxFAT3wHBJxZHC,[108],[]
SbwT6cZANvkbK5ME4,"[0, 1, 10, 41, 3, 53, 2, 1, 16, 61, 6]","[32, 3, 71, 0, 14, 38, 4, 41, 118, 16, 58, 109]"
HRPtmSAwgPHFRxxR9,[],[]
as3vZoz36n2SQupvt,[],"[0, 438, 0, 0, 0, 0, 0, 0, 0, 58, 99, 96, 0]"
w9Entnnwqb5EwMQuR,"[6, 2, 1]","[6, 24, 23, 9, 13, 13, 25, 35, 30, 10, 3, 5, 8, 6, 3]"
ZEBX4A2rvJwnWteYM,[],"[38, 96, 72, 6, 6, 55, 23, 25, 1, 4, 7, 7, 34, 49, 44, 6, 7, 103]"
7YnKTppMiMfa7sEH4,[],"[0, 0, 0, 0, 0]"
kSaaS8Yvht5TPnsEx,"[8, 4, 13, 2, 14]","[186, 22, 9, 55, 0, 47, 5, 0, 5, 2, 51, 39, 16, 37, 22, 92, 2, 5, 109]"
x65zpz2WDQGtPWrJ8,"[3, 2]","[5, 15, 3, 32, 63, 47, 34, 59, 16, 24, 4, 42, 9, 39, 5, 64, 79, 12]"
TAo4z8WSN6BEZgyzR,"[7, 17, 12, 20, 1, 22]","[32, 77, 0, 4, 19, 36, 11, 0, 6, 17, 13, 2, 2, 2, 5, 2, 5, 1, 6, 10, 5, 5, 4, 6, 2, 4]"
PMdsfAuBN2aAMA5n9,[],[]
Ree77gsm7PRyirir7,[],[]
v34rEjCfDYTG3doqa,"[2, 2]","[2, 17, 18, 9, 14, 12, 27, 22, 28, 12, 18, 26, 25, 15, 12, 15, 16]"
Kfu3E7uqZsM9xttEP,"[3, 4, 4, 1, 3]",[]
PoHxyEEZYhbzmxCNK,[],[]
9jcjEEHL3BpHQT46Q,"[0, 3, 9, 21, 4, 4, 4, 2, 16, 1]","[32, 0, 2, 9, 44, 20, 5, 5, 10, 12, 4, 10, 54, 2, 2, 0, 11, 22]"
63T9GD5v8aGB6sf6x,"[2, 17, 3, 2, 36, 24, 11, 2, 95, 1, 7, 15, 0, 4, 17, 74, 34, 2, 95, 0, 0, 0]","[22, 0, 24, 46, 33, 4]"
S5oA2B4RxR2TgA8Ng,"[0, 2]","[14, 14, 50, 4, 114, 23]"
nbWaLy36eZ8TQCNcF,[],"[70, 23, 23]"
TZbcGF3ini83Pro8m,"[2, 79]","[64, 0, 98, 9, 2, 1, 18, 23]"
NfXRwrutPeYkYdvBT,[],"[79, 4, 2, 34, 34, 23, 2, 58, 2, 27, 2, 2, 21, 2, 10, 2, 42, 2, 2, 2, 4]"
misNjXMN4r8Phq6Lh,"[4, 0, 2, 7, 4, 15, 10, 2, 35, 2, 61, 2, 11]","[0, 14, 0, 2]"
pMb5edE5bwhQGFsXB,[],[]
C4sf7kdagKYiNd65K,[],[0]
ch6rCfuW7QzZxTQxc,[],[]
LMCL9ysaxAsh5SqGr,[42],"[18, 97, 85, 79, 6, 2, 36, 0, 32, 1, 54, 23, 42, 42]"
7ZrXTKNTujTRWJsxk,[8],"[6, 25, 113, 23, 1, 65, 0, 10, 10, 1, 6, 5, 25, 35, 180, 34, 0, 2, 7]"
jSTLLaFa9eJ8a5Ere,[],"[32, 4, 85, 13, 43, 13, 31, 14, 11, 28, 3, 4, 26, 45, 57, 9, 31, 22, 11, 18, 2]"
6edTSMpBuMtgowo4W,[],"[35, 49, 23, 0, 66, 47, 74, 44, 13, 9, 62]"
zvZxc47ovMCt3KAzP,"[2, 28, 1, 13, 15, 4, 2, 1, 12, 4, 22, 1, 8, 5, 43, 2, 24]","[30, 8, 9, 0, 6]"
JtSv7TkqP7zhcjgdM,"[20, 2, 8, 3, 3, 7, 9, 5, 18, 24, 84]",[21]
Htnz8bH9Zcggmn6FX,"[3, 6, 0, 1, 1, 4, 6]","[37, 4, 2, 17, 34, 19, 11, 0, 10, 19]"
gicsLCJqCvseQhWic,"[4, 0, 0, 22]","[43, 33, 2, 32, 48, 38, 64, 0, 11, 11, 39, 0, 39, 0, 36, 12, 3, 40, 3, 36, 36, 3, 41, 41, 41, 3, 9, 1, 8]"
okGcfi35saTgZNEuB,"[9, 4, 4, 10, 3, 6, 14, 11, 29, 20, 9, 62, 32, 23, 4, 31, 15, 1]","[27, 0, 0, 36, 53, 13, 0]"
pRDwv3vPxCrK2jPR9,[],"[0, 0]"
EX952FWSqX7GFJqBC,[],"[0, 0, 56, 0]"
WbZGEYNxTErgswrwZ,"[19, 17, 2, 0, 0, 3, 11, 45, 64, 4, 0, 71, 4, 10, 8, 23, 2, 26, 4]","[24, 0, 0, 2, 0, 2, 22, 22, 8, 59]"
mQpKZqjMQFHtLMDvi,"[1, 0]",[34]
BxEwHtoqr58Mpbksr,"[31, 32, 31, 34, 31, 40, 1, 1, 12, 1, 6, 60]","[57, 48, 26, 6, 7, 4, 7, 11, 6]"
w3PzZyAkyjkxSA7hs,[],"[6, 34, 0, 0, 65, 17, 3, 4, 48, 4, 21, 43, 10, 72, 0, 24]"
aSYtif6DBL26RfnWq,[],[]
CR67GpvMtCi3DM963,"[2, 3, 6, 8, 3, 6]",[]
MMAGdPLTw2YjWeGZ3,[],"[0, 2, 1, 73, 5]"
RX3Mj3cXbRzRHf2ej,[],"[86, 0, 0, 17, 0, 22, 1, 463]"
e5ieicQ4CiiYAXmZp,"[12, 12, 0, 0, 37, 12, 38, 8]","[0, 18, 12, 4, 4, 4, 4, 27, 4, 4, 65, 33, 19, 4, 32, 39, 6, 4, 97, 2, 17, 10, 0, 20, 27, 27]"
SxpkSi3YtcmtWj2HY,"[0, 2, 4, 56, 0]",[]
DBoS2jE7GPD6WcaC3,[],[]
wkgGCE3c2oAbA42kw,[],[]
BtD67fWxCy4aa5nzD,[],"[0, 86, 25, 65, 22, 61, 48, 96]"
o8PHiTnmqmyFhCDig,[4],"[46, 52, 0, 52, 3]"
cTuyj4SQfqiRweqcX,"[0, 0]","[45, 2, 44, 107, 0, 0, 158, 26, 18, 17, 24, 33]"
KpaCmDxXsBPwkPceY,[],[]
euTrjytqRHKWZatCn,"[2, 1]","[47, 2, 64, 4, 49, 54, 2, 2, 49, 14, 4, 118, 4, 52, 2, 28, 30, 15, 2, 20, 21, 139, 6, 11, 24, 0, 80, 2, 8, 64, 40, 8, 4, 4, 36, 51, 27, 0, 24, 24, 26, 4, 3]"
HFihbP8gNm23X76GP,"[1, 23, 2, 2, 1, 7, 15]","[50, 24, 4, 34, 398, 0, 0, 62, 0, 0, 0, 26, 2, 2, 29, 35, 16, 67, 11, 0, 4, 4, 34, 39]"
seJmTqXp29pCm8R32,[],[]
afpMv5nLuCEqzdAXh,[],"[71, 71, 3, 8, 0, 0]"
LbgBpC6ohPGjYN7Ab,[],[]
499et86naTWExydbs,"[1, 13, 8, 5, 41, 1, 4, 57, 3, 67]","[31, 63, 0, 13, 50, 40, 89, 5, 0, 1, 55, 48, 86, 39, 1, 0, 0, 0, 50, 38, 24, 22, 10, 20, 0, 82, 5, 7, 7, 7, 7, 44, 0, 37, 0, 2, 82, 3, 0, 0, 66, 24]"
FZNwuDHtMx6hzbK5G,[],"[2, 36, 98]"
YdzMNBcYyRmJayRHZ,[],[191]
9rxd8Egx4wHB6Rxru,[1],"[29, 18, 4, 37, 8, 75, 62, 66, 3, 12, 102, 30, 30, 4, 18, 26, 18, 44, 29, 25, 76, 24, 77, 87, 7, 64, 59, 4, 70, 61, 5, 63, 28, 18, 18]"
Dezc2AEnW4DhhFp4B,[8],"[4, 103, 10, 1, 7, 10, 24, 4, 18, 13]"
RGBSkwvo2QsNWv4ad,[],"[47, 27, 27, 11, 17, 7, 11]"
